"Año","Mes","Empresa","Circuito","Tipo Indicador","DPIR","FPI","FMIK","TTIK","FIM","FIP","FIT","DAI","FI","Abonados Por Circuito"
"2022","Diciembre ","Coopelesca"," VERACRUZ","2","2.14","0.9400000000000001","0.7200000000000001","1.43","","","","","","1758"
"2022","Diciembre ","Coopelesca"," VERACRUZ","1","2.14","0.9400000000000001","0.7200000000000001","1.43","","","","","","1758"
"2022","Diciembre ","Coopelesca"," VENECIA","3","0.01","0.01","0.03","0.06","","","","","","4633"
"2022","Diciembre ","Coopelesca"," VENECIA","2","1.9200000000000002","2.58","2.5300000000000002","1.81","","","","","","4633"
"2022","Diciembre ","Coopelesca"," VIRGEN","3","","","0.01","0.01","","","","","","3826"
"2022","Diciembre ","Coopesantos"," VIII= LA PAZ","3","2.29","2.81","2.97","2.22","","","","","","2361"
"2022","Junio     ","Coopesantos","I= DOTA","1","2.48","2.55","2.68","2.82","1","","","","1","6159"
"2022","Junio     ","Coopesantos"," III= FIDECA","3","","","","","","","","","","1"
"2022","Junio     ","ESPH"," HOSPIRA","3","0.1962264152199803","0.9811320754716981","0.9811248285322359","0.19622496583208696","","","","","","53"
"2022","Junio     ","ESPH"," INDUSTRIAL","1","3.8626845638373952","2.6255033557046983","3.212652897533587","4.665760443949912","1","1","","1.0833333333721384","2","1490"
"2022","Junio     ","ESPH"," HOSPIRA","2","0.1962264152199803","0.9811320754716981","0.9811248285322359","0.19622496583208696","","","","","","53"
"2022","Junio     ","Coopeguanacaste","PINILLA-HACIENDA","2","2.0790404717799214","0.775288746722813","1.30088161209068","5.5621368597816945","4","","2","","6","892"
"2022","Junio     ","ICE","JACO HERRADURA","1","2.3200000000000003","1.66","","","21","","1","","22","3209"
"2022","Junio     ","Coopesantos","II-A= ACOSANTA","2","6.52","8.86","8.78","6.51","","3","1","0.53","4","15203"
"2022","Junio     ","Coopesantos","II-A= ACOSANTA","1","6.52","8.86","8.78","6.51","","3","1","0.53","4","15203"
"2022","Junio     ","Coopesantos","II-B= RIO CONEJO","3","1.71","2.24","2.16","1.66","","","","","","8370"
"2022","Junio     ","Coopesantos","II-B= RIO CONEJO","2","3.63","5.01","4.97","3.56","","1","","0.15","1","8370"
"2022","Junio     ","Coopesantos","II-B= RIO CONEJO","1","3.63","5.01","4.97","3.56","","1","","0.15","1","8370"
"2022","Junio     ","Coopesantos","I= DOTA","3","0.73","0.34","0.4","0.92","","","","","","6159"
"2022","Junio     ","Coopesantos","I= DOTA","2","2.33","1.57","1.69","2.67","","","","","","6159"
"2022","Junio     ","Coopesantos"," III= FIDECA","2","","","","","","","","","","1"
"2022","Junio     ","Coopesantos"," III= FIDECA","1","0.15","1","1","0.15","1","","","","1","1"
"2022","Junio     ","Coopesantos","II-A= ACOSANTA","3","2.59","3.8","3.75","2.47","","1","1","0.2","2","15203"
"2022","Junio     ","ESPH","CARRILLOS","3","","","","","","","","","","40"
"2022","Junio     ","ESPH","CARRILLOS","2","","","","","","","","","","40"
"2022","Junio     ","ESPH","CARRILLOS","1","","","","","","","","","","40"
"2022","Junio     ","ESPH","SAN VICENTE","3","0.07582938388625593","0.05055292259083728","0.060588235294117644","0.09088235294117646","","","","","","633"
"2022","Junio     ","ESPH","SAN VICENTE","2","0.6674302264251326","0.30963665086887837","0.3893137254901961","0.8415179738434466","1","","","","1","633"
"2022","Junio     ","ESPH","SAN VICENTE","1","0.6674302264251326","0.30963665086887837","0.3893137254901961","0.8415179738434466","1","","","","1","633"
"2022","Junio     ","ESPH"," INDUSTRIAL","2","3.8626845638373952","2.6255033557046983","3.212652897533587","4.665760443949912","1","1","","1.0833333333721384","2","1490"
"2022","Junio     ","Coopesantos"," VIII= LA PAZ","3","4.21","0.94","1","5.67","","","","","","2340"
"2022","Junio     ","Coopesantos"," VIII= LA PAZ","2","6.24","2.94","3.05","7.89","","","","","","2340"
"2022","Junio     ","Coopesantos"," VIII= LA PAZ","1","6.38","3.92","4.03","8.04","1","","","","1","2340"
"2022","Junio     ","Coopesantos"," VI= SAN ANTONIO","3","2.42","2.57","2.42","2.21","","","","","","12432"
"2022","Junio     ","Coopesantos"," VI= SAN ANTONIO","2","3.51","3.08","2.95","3.47","","","","","","12432"
"2022","Junio     ","Coopesantos"," VI= SAN ANTONIO","1","3.66","4.07","3.95","3.62","1","1","","0.15","2","12432"
"2022","Junio     ","Coopesantos"," V= SAN GERARDO-PROVIDENCIA","3","0.21","0.18","0.23","0.17","","","","","","333"
"2022","Junio     ","Coopesantos"," V= SAN GERARDO-PROVIDENCIA","2","0.59","0.33","0.37","0.55","","","","","","333"
"2022","Junio     ","Coopesantos"," V= SAN GERARDO-PROVIDENCIA","1","2.98","4.31","4.3","2.91","","","1","","1","333"
"2022","Junio     ","Coopesantos"," IV=MORA","3","2.5","2.16","2.16","2.76","","1","1","0.37","2","5987"
"2022","Junio     ","Coopesantos"," IV=MORA","2","7.01","5.62","5.66","7.33","","1","4","0.37","5","5987"
"2022","Junio     ","Coopesantos"," IV=MORA","1","7.01","5.62","5.66","7.33","","1","6","0.37","7","5987"
"2022","Junio     ","ESPH"," HOSPIRA","1","0.1962264152199803","0.9811320754716981","0.9811248285322359","0.19622496583208696","","","","","","53"
"2022","Junio     ","ESPH"," GLOBAL","3","","","","","","","","","","389"
"2022","Junio     ","ESPH"," GLOBAL","2","1.4720222794671978","2.9845758354755785","3","1.4833333334536292","","2","","0.75","2","389"
"2022","Junio     ","ESPH"," GLOBAL","1","1.4720222794671978","2.9845758354755785","3","1.4833333334536292","","2","","0.75","2","389"
"2022","Junio     ","ESPH"," ESTE","3","","","","","","","","","","738"
"2022","Junio     ","ESPH"," ESTE","2","2.0129855465166635","0.1991869918699187","0.2191452991452991","2.214603276347259","","","","","","738"
"2022","Junio     ","ESPH"," ESTE","1","2.0129855465166635","0.1991869918699187","0.2191452991452991","2.214603276347259","","","","","","738"
"2022","Junio     ","ICE","CACHI-PEJIVAYE","2","1.0100000000000002","1.37","","","1","1","","0.1","2","3190"
"2022","Junio     ","ICE","CACHI-JUAN VIÑAS","3","0.21000000000000002","0.14","","","1","","","","1","2499"
"2022","Junio     ","ICE","CACHI-JUAN VIÑAS","2","0.78","0.45","","","1","","","","1","2499"
"2022","Junio     ","ICE","CACHI-JUAN VIÑAS","1","0.78","0.45","","","1","","","","1","2499"
"2022","Junio     ","ICE","BELEN-SARET","3","0.6000000000000001","0.35","","","","","","","","602"
"2022","Junio     ","ICE","BELEN-SARET","2","1.8400000000000003","1.16","","","","","","","","602"
"2022","Junio     ","ICE","BELEN-SARET","1","1.8400000000000003","1.16","","","","","","","","602"
"2022","Junio     ","ICE","BELEN-ALAJUELA","3","0.39","0.24000000000000002","","","","","","","","14808"
"2022","Junio     ","ICE","BELEN-ALAJUELA","2","1.4300000000000002","0.76","","","","","","","","14808"
"2022","Junio     ","ICE","BELEN-ALAJUELA","1","1.4300000000000002","0.76","","","","","","","","14808"
"2022","Junio     ","ICE","BARRANCA-ZONA FRANCA","3","0.09","0.1","","","8","","1","","9","20"
"2022","Junio     ","ICE","BARRANCA-ZONA FRANCA","2","0.41000000000000003","0.25","","","8","","1","","9","20"
"2022","Junio     ","ICE","BARRANCA-ZONA FRANCA","1","0.61","1.2500000000000002","","","8","1","1","0.2","10","20"
"2022","Junio     ","ICE","BARRANCA-URBANO","3","0.07","0.05","","","8","","1","","9","10350"
"2022","Junio     ","ICE","CACHI-PEJIVAYE","1","1.0100000000000002","1.37","","","1","1","","0.1","2","3190"
"2022","Junio     ","Coopeguanacaste","NUEVO COLON-OCOTAL","3","0.17962701304776327","0.11478623995708222","0.16071748528787894","0.29913125445967537","6","","","","6","5742"
"2022","Junio     ","Coopeguanacaste","NUEVO COLON-OCOTAL","1","2.478325386330023","3.048772144629025","3.0973848411572518","2.5411739701594036","6","1","","0.11666666666666667","7","5742"
"2022","Junio     ","Coopeguanacaste","NUEVO COLON-BRASILITO","3","0.7830958506919227","0.32011456631397645","0.474853551701939","1.1958677631624244","4","","","","4","1704"
"2022","Junio     ","Coopeguanacaste","NUEVO COLON-BRASILITO","2","3.27707229899638","1.3881887453511403","1.8714969872618972","4.2195332975307185","4","","","","4","1704"
"2022","Junio     ","Coopeguanacaste","NUEVO COLON-BRASILITO","1","3.27707229899638","1.3881887453511403","1.8714969872618972","4.2195332975307185","4","","","","4","1704"
"2022","Junio     ","Coopeguanacaste","GUAYABAL-TAMARINDO","3","0.49474174518097735","0.34161458077081486","0.5068424881608645","0.693690712689556","3","","","","3","4332"
"2022","Junio     ","Coopeguanacaste","GUAYABAL-TAMARINDO","2","3.2733513848457196","2.6406450439154794","3.7927972358007733","5.148222585067209","3","","1","","4","4332"
"2022","Junio     ","Coopeguanacaste","GUAYABAL-TAMARINDO","1","3.3193909888061155","3.035270220718875","4.3432793958779286","5.212445503742877","3","","1","","4","4332"
"2022","Junio     ","Coopeguanacaste","GUAYABAL-SANTA CRUZ","3","0.4653666003862853","0.14871490968426146","0.19386290464611933","0.4392602769199599","4","","1","","5","5824"
"2022","Junio     ","Coopeguanacaste","GUAYABAL-SANTA CRUZ","2","1.6112097283919693","1.0110400222903753","1.0268024205986446","1.6319399293807133","4","","2","","6","5824"
"2022","Junio     ","Coopeguanacaste","GUAYABAL-SANTA CRUZ","1","2.9445430617253026","3.0110400222903797","3.0268024205986435","2.9652732627140477","4","2","2","1.3333333333333335","8","5824"
"2022","Junio     ","Coopeguanacaste","GUAYABAL-SANTA BARBARA","3","0.4301103008531193","0.20924969774810698","0.1821975937882157","0.36743344324614363","2","","2","","4","5675"
"2022","Junio     ","Coopeguanacaste","GUAYABAL-SANTA BARBARA","2","1.8017481424926098","1.0665777424849712","1.2533114383536326","2.034788676541733","2","","3","","5","5675"
"2022","Junio     ","Coopeguanacaste","GUAYABAL-SANTA BARBARA","1","2.101748142492612","3.066577742484973","3.2533114383536352","2.3347886765417334","2","2","4","0.3","8","5675"
"2022","Junio     ","Coopeguanacaste","NUEVO COLON-OCOTAL","2","2.361658719663357","2.0487721446290235","2.097384841157249","2.4245073034927356","6","","","","6","5742"
"2022","Junio     ","ESPH","SAN ISIDRO","2","0.6154374383389714","0.6007284315957203","0.6581083032490974","0.6942080625642719","","","","","","4393"
"2022","Junio     ","ESPH","SAN ISIDRO","1","0.6154374383389714","0.6007284315957203","0.6581083032490974","0.6942080625642719","","","","","","4393"
"2022","Junio     ","ESPH","QUEBRADAS","3","0.0943590599400859","0.6495990644837955","0.84210246880807","0.12000530914901114","","","","","","11972"
"2022","Junio     ","ESPH","QUEBRADAS","2","1.2808873483052452","3.4572335449381892","3.7759702681178644","1.397991460961777","","1","","0.09999999997671694","1","11972"
"2022","Junio     ","ESPH","QUEBRADAS","1","1.2808873483052452","3.4572335449381892","3.7759702681178644","1.397991460961777","","1","","0.09999999997671694","1","11972"
"2022","Junio     ","ESPH","LOS ANGELES","3","0.15730436319554342","0.10651828298887121","0.11874482758620689","0.17306954023953697","","","","","","3774"
"2022","Junio     ","ESPH","LOS ANGELES","2","2.1926823882924666","2.943031266560679","3.1491310344827594","2.5041911494521734","","","","","","3774"
"2022","Junio     ","ESPH","LOS ANGELES","1","2.1926823882924666","2.943031266560679","3.1491310344827594","2.5041911494521734","","","","","","3774"
"2022","Junio     ","ESPH"," ZFM","3","0.20000000012805685","1","1","0.20000000012805685","","1","","0.20000000012805685","1","225"
"2022","Junio     ","ESPH"," ZFM","2","0.20000000012805685","1","1","0.20000000012805685","","1","","0.20000000012805685","1","225"
"2022","Junio     ","ESPH"," ZFM","1","0.20000000012805685","1","1","0.20000000012805685","","1","","0.20000000012805685","1","225"
"2022","Junio     ","ESPH"," SUR","3","0.14611218569208498","0.1311411992263056","0.13335912052117263","0.1497417209611043","","","","","","2585"
"2022","Junio     ","ESPH"," SUR","2","0.4611734364903667","0.34545454545454546","0.3724063517915309","0.49489033658738535","","","","","","2585"
"2022","Junio     ","ESPH"," SUR","1","0.4611734364903667","0.34545454545454546","0.3724063517915309","0.49489033658738535","","","","","","2585"
"2022","Junio     ","ESPH"," SAN PABLO","3","0.3810377358360407","0.1608265947888589","0.20047415329768276","0.4769204396738499","","","","","","11130"
"2022","Junio     ","ESPH"," SAN PABLO","2","1.1941659179436122","1.260017969451932","2.4212156862745107","6.00591461661362","","","1","","1","11130"
"2022","Junio     ","ESPH"," SAN PABLO","1","2.0731731058107634","7.23117699910153","8.421215686274508","6.889247950032325","","5","1","0.7333333334536292","6","11130"
"2022","Junio     ","ESPH"," OESTE","3","0.16945710866036","0.6525366184886991","0.7792911818738517","0.19728023574481068","","","","","","20618"
"2022","Junio     ","ESPH"," OESTE","2","2.032622789098935","2.684304976234358","3.004350887936313","2.386448484321085","2","","2","","4","20618"
"2022","Junio     ","ESPH"," OESTE","1","2.032622789098935","2.684304976234358","3.004350887936313","2.386448484321085","2","","2","","4","20618"
"2022","Junio     ","ESPH"," NORTE","3","0.12327990758916386","0.08836907082521117","0.09185450819672132","0.13038494706425677","","","","","","13851"
"2022","Junio     ","ESPH"," NORTE","2","2.441593867886673","4.7749620965995225","5.137786885245904","2.6127532443446273","","2","","1.0999999999185093","2","13851"
"2022","Junio     ","ESPH"," NORTE","1","2.441593867886673","4.7749620965995225","5.137786885245904","2.6127532443446273","","2","","1.0999999999185093","2","13851"
"2022","Junio     ","ESPH"," LAS FLORES","3","0.9399698296180492","2.400378608613346","2.765637829912023","1.0347074372811043","","","","","","16904"
"2022","Junio     ","ESPH"," LAS FLORES","2","2.24290996215271","3.4652153336488394","4.072732160312806","2.613264622061656","","","","","","16904"
"2022","Junio     ","ESPH"," LAS FLORES","1","2.24290996215271","3.4652153336488394","4.072732160312806","2.613264622061656","","","","","","16904"
"2022","Junio     ","ESPH"," INDUSTRIAL","3","0.8779306488407341","0.5912751677852348","1.0026067776218166","1.4883296572291318","","","","","","1490"
"2022","Junio     ","ESPH","SAN ISIDRO","3","0.09235526216495697","0.17550648759389936","0.17961010830324908","0.10361155235239079","","","","","","4393"
"2022","Junio     ","ESPH","SAN RAFAEL","1","0.2162665481118181","0.1979845880260818","0.21957390146471373","0.2336839769182763","","","","","","3374"
"2022","Junio     ","ESPH","SAN RAFAEL","2","0.2162665481118181","0.1979845880260818","0.21957390146471373","0.2336839769182763","","","","","","3374"
"2022","Junio     ","ESPH","SAN RAFAEL","3","0.0030576961074150312","0.004742145820983996","0.005739014647137151","0.003669107856116408","","","","","","3374"
"2022","Junio     ","ICE","ANGOSTURA-PERALTA","1","5.72","3.8800000000000003","","","6","","2","","8","2645"
"2022","Junio     ","ICE","COCO-RECOPE","1","1.83","1.57","","","2","1","3","1.47","6","198"
"2022","Junio     ","ICE","COCO-MARAVILLA","3","2.75","1.02","","","1","","2","","3","11175"
"2022","Junio     ","ICE","COCO-MARAVILLA","2","6.17","3.38","","","1","","2","","3","11175"
"2022","Junio     ","ICE","COCO-MARAVILLA","1","6.880000000000001","4","","","1","","2","","3","11175"
"2022","Junio     ","ICE","COCO-INDUSTRIAS","3","0.24","0.05","","","1","","","","1","340"
"2022","Junio     ","ICE","COCO-INDUSTRIAS","2","0.26","0.060000000000000005","","","1","","","","1","340"
"2022","Junio     ","ICE","COCO-INDUSTRIAS","1","0.26","0.060000000000000005","","","1","","","","1","340"
"2022","Junio     ","ICE","COCO-DULCE NOMBRE","3","0.64","0.63","","","1","","2","","3","10427"
"2022","Junio     ","ICE","COCO-DULCE NOMBRE","2","2.5700000000000003","1.91","","","1","","2","","3","10427"
"2022","Junio     ","ICE","COCO-DULCE NOMBRE","1","2.5700000000000003","1.91","","","1","","2","","3","10427"
"2022","Junio     ","ICE","COCO-CATEDRAL","3","0.9299999999999999","0.8099999999999999","","","","","1","","1","4892"
"2022","Junio     ","ICE","COCO-CATEDRAL","2","1.9699999999999998","1.2","","","","","1","","1","4892"
"2022","Junio     ","ICE","COCO-CATEDRAL","1","1.9699999999999998","1.2","","","","","1","","1","4892"
"2022","Junio     ","ICE","COCO-AUTODROMO","3","1.89","1.12","","","2","","1","","3","8561"
"2022","Junio     ","ICE","COCO-AUTODROMO","2","4.120000000000001","2.56","","","2","","1","","3","8561"
"2022","Junio     ","ICE","COCO-AUTODROMO","1","4.120000000000001","2.56","","","2","","1","","3","8561"
"2022","Junio     ","ICE","COCO-ALAJUELA","3","0.14","0.07","","","1","","","","1","5540"
"2022","Junio     ","ICE","COCO-ALAJUELA","2","1.56","0.6100000000000001","","","1","","","","1","5540"
"2022","Junio     ","ICE","COCO-ALAJUELA","1","1.56","0.6100000000000001","","","1","","","","1","5540"
"2022","Junio     ","ICE","CAÑAS-URBANO","3","0.22000000000000003","0.18","","","5","","1","","6","7858"
"2022","Junio     ","ICE","CAÑAS-URBANO","2","1.4100000000000001","2.98","","","5","","1","","6","7858"
"2022","Junio     ","ICE","CAÑAS-URBANO","1","1.4100000000000001","2.98","","","5","","1","","6","7858"
"2022","Junio     ","ICE","CAÑAS-LA VIRGEN","3","1.2","0.9099999999999999","","","5","","","","5","59"
"2022","Junio     ","ICE","CAÑAS-LA VIRGEN","2","2.3999999999999995","1.6099999999999999","","","5","","","","5","59"
"2022","Junio     ","ICE","CAÑAS-LA VIRGEN","1","2.3999999999999995","1.6099999999999999","","","5","","","","5","59"
"2022","Junio     ","ICE","CAÑAS-LA IRMA","3","2.9699999999999998","1.23","","","1","","2","","3","3220"
"2022","Junio     ","ICE","CAÑAS-LA IRMA","2","12.3","3.44","","","1","","2","","3","3220"
"2022","Junio     ","ICE","COCO-RECOPE","2","1.83","1.57","","","2","1","3","1.47","6","198"
"2022","Junio     ","ICE","CAÑAS-LA IRMA","1","12.52","4.44","","","1","1","2","0.22","4","3220"
"2022","Junio     ","ICE","COCO-RECOPE","3","1.6199999999999999","1.31","","","2","1","3","1.47","6","198"
"2022","Junio     ","ICE","COCO-TROPICANA","2","0.48","1.04","","","","","","","","8365"
"2022","Junio     ","ICE","GARITA-PALMARES","2","4.549999999999999","2.0199999999999996","","","1","","","","1","8612"
"2022","Junio     ","ICE","GARITA-PALMARES","1","4.549999999999999","2.0199999999999996","","","1","","","","1","8612"
"2022","Junio     ","ICE","GARITA-JUNQUILLO","3","1.2200000000000002","0.7699999999999999","","","1","","","","1","5135"
"2022","Junio     ","ICE","GARITA-JUNQUILLO","2","7.76","3.59","","","1","","","","1","5135"
"2022","Junio     ","ICE","GARITA-JUNQUILLO","1","7.76","3.59","","","1","","","","1","5135"
"2022","Junio     ","ICE","GARITA-CIRUELAS","3","0.97","0.74","","","4","","7","","11","2168"
"2022","Junio     ","ICE","GARITA-CIRUELAS","2","3.05","1.95","","","4","","7","","11","2168"
"2022","Junio     ","ICE","GARITA-CIRUELAS","1","3.7","6.5299999999999985","","","4","4","7","0.51","15","2168"
"2022","Junio     ","ICE","GARITA-CEBADILLA","3","0.49","0.4","","","4","","","","4","1601"
"2022","Junio     ","ICE","GARITA-CEBADILLA","2","1.4100000000000001","0.9500000000000001","","","4","","","","4","1601"
"2022","Junio     ","ICE","GARITA-CEBADILLA","1","1.4100000000000001","0.9500000000000001","","","4","","","","4","1601"
"2022","Junio     ","ICE","GARITA-ATENAS","3","1.98","0.98","","","3","","","","3","483"
"2022","Junio     ","ICE","GARITA-ATENAS","2","4.21","2.52","","","3","","","","3","483"
"2022","Junio     ","ICE","GARITA-ATENAS","1","4.970000000000001","7.55","","","3","5","","0.75","8","483"
"2022","Junio     ","ICE","EL ESTE-VICESA","3","0.05","0.01","","","6","","1","","7","99"
"2022","Junio     ","ICE","EL ESTE-VICESA","2","0.05","0.01","","","6","","1","","7","99"
"2022","Junio     ","ICE","EL ESTE-VICESA","1","0.05","0.01","","","6","","1","","7","99"
"2022","Junio     ","ICE","CONCAVAS-TRES RIOS","3","0.8700000000000001","0.34","","","","","","","","6"
"2022","Junio     ","ICE","CONCAVAS-TRES RIOS","2","0.8700000000000001","0.34","","","","","","","","6"
"2022","Junio     ","ICE","CONCAVAS-TRES RIOS","1","0.8700000000000001","0.34","","","","","","","","6"
"2022","Junio     ","ICE","CONCAVAS-RIO MACHO","3","","","","","1","","","","1","168"
"2022","Junio     ","ICE","CONCAVAS-RIO MACHO","2","","","","","1","","","","1","168"
"2022","Junio     ","ICE","CONCAVAS-RIO MACHO","1","","","","","1","","","","1","168"
"2022","Junio     ","ICE","CONCAVAS-LA LUCHA","3","1.09","0.49000000000000005","","","2","","2","","4","46"
"2022","Junio     ","ICE","CONCAVAS-LA LUCHA","2","3.6199999999999997","2.04","","","2","1","2","1.73","5","46"
"2022","Junio     ","ICE","CONCAVAS-LA LUCHA","1","3.6199999999999997","2.04","","","2","1","2","1.73","5","46"
"2022","Junio     ","ICE","COCO-TROPICANA","3","0.3","0.96","","","","","","","","8365"
"2022","Junio     ","ICE","COCO-TROPICANA","1","0.48","1.04","","","","","","","","8365"
"2022","Junio     ","ICE","CAÑAS-GUAYABO","3","2","1.3900000000000001","","","5","","","","5","2637"
"2022","Junio     ","ICE","CAÑAS-GUAYABO","2","9.35","5.49","","","5","","","","5","2637"
"2022","Junio     ","ICE","CAÑAS-GUAYABO","1","9.35","5.49","","","5","","","","5","2637"
"2022","Junio     ","ICE","BARRANCA-ESPARZA","1","3.1700000000000004","4.6000000000000005","","","4","1","","0.1","5","11302"
"2022","Junio     ","ICE","BARRANCA-FERTICA","3","0.48","1","","","4","1","","0.48","5","203"
"2022","Junio     ","ICE","BARRANCA-FERTICA","2","8.600000000000001","7.83","","","4","5","","7.050000000000001","9","203"
"2022","Junio     ","ICE","BARRANCA-FERTICA","1","8.600000000000001","7.83","","","4","5","","7.050000000000001","9","203"
"2022","Junio     ","ICE","BARRANCA-PUNTARENAS 1","3","1.02","0.81","","","8","","1","","9","7094"
"2022","Junio     ","ICE","BARRANCA-PUNTARENAS 1","2","4.55","6.359999999999999","","","8","3","1","0.43000000000000005","12","7094"
"2022","Junio     ","ICE","BARRANCA-PUNTARENAS 1","1","4.59","6.5600000000000005","","","8","5","1","0.8500000000000001","14","7094"
"2022","Junio     ","ICE","BARRANCA-CALDERA","3","2.1","2.56","","","8","2","1","0.22","11","2384"
"2022","Junio     ","ICE","BARRANCA-CALDERA","2","4.3100000000000005","5.95","","","8","3","1","0.32","12","2384"
"2022","Junio     ","ICE","BARRANCA-CALDERA","1","4.449999999999999","6.95","","","8","4","1","0.39","13","2384"
"2022","Junio     ","ICE","BARRANCA-PUNTARENAS 2","3","0.13","0.18","","","4","","","","4","4510"
"2022","Junio     ","ICE","BARRANCA-PUNTARENAS 2","2","1.4700000000000002","1.6600000000000001","","","4","","","","4","4510"
"2022","Junio     ","ICE","BARRANCA-PUNTARENAS 2","1","1.4700000000000002","1.6600000000000001","","","4","","","","4","4510"
"2022","Junio     ","ICE","ARENAL-TILARAN","3","1.27","0.8","","","4","","","","4","4570"
"2022","Junio     ","ICE","ARENAL-TILARAN","2","1.37","0.8600000000000001","","","4","","","","4","4570"
"2022","Junio     ","ICE","ARENAL-TILARAN","1","1.51","1.8","","","4","","","","4","4570"
"2022","Junio     ","ICE","ARENAL-SANTA ELENA","3","1.05","1.17","","","4","","","","4","6041"
"2022","Junio     ","ICE","ARENAL-SANTA ELENA","2","2.29","1.8299999999999998","","","4","","","","4","6041"
"2022","Junio     ","ICE","ARENAL-SANTA ELENA","1","2.4299999999999997","2.76","","","4","","","","4","6041"
"2022","Junio     ","ICE","ARENAL-SANGREGADO","3","3.3400000000000003","4.950000000000001","","","","2","2","0.47","4","4102"
"2022","Junio     ","ICE","ARENAL-SANGREGADO","2","7.32","8.46","","","","3","2","0.69","5","4102"
"2022","Junio     ","ICE","ARENAL-SANGREGADO","1","7.46","9.4","","","","3","2","0.69","5","4102"
"2022","Junio     ","ICE","ANGOSTURA-TRES EQUIS","3","1.29","0.6600000000000001","","","6","","2","","8","2916"
"2022","Junio     ","ICE","ANGOSTURA-TRES EQUIS","2","3.18","1.9000000000000004","","","6","","2","","8","2916"
"2022","Junio     ","ICE","ANGOSTURA-TRES EQUIS","1","3.18","1.9000000000000004","","","6","","2","","8","2916"
"2022","Junio     ","ICE","ANGOSTURA-PERALTA","3","1.3","0.5900000000000001","","","6","","2","","8","2645"
"2022","Junio     ","ICE","ANGOSTURA-PERALTA","2","5.72","3.8800000000000003","","","6","","2","","8","2645"
"2022","Junio     ","ICE","BARRANCA-ESPARZA","2","3.1700000000000004","4.6000000000000005","","","4","1","","0.1","5","11302"
"2022","Junio     ","ICE","BARRANCA-ESPARZA","3","2.42","3.1","","","4","1","","0.1","5","11302"
"2022","Junio     ","ICE","BARRANCA-URBANO","1","1.7399999999999998","2.5900000000000003","","","8","1","1","0.2","10","10350"
"2022","Junio     ","ICE","BARRANCA-URBANO","2","1.54","1.5900000000000003","","","8","","1","","9","10350"
"2022","Junio     ","ICE","CAÑAS-BEBEDERO","3","1.1","1.93","","","1","1","","0.15","2","4884"
"2022","Junio     ","ICE","CAÑAS-BEBEDERO","2","4.89","4.29","","","1","1","","0.15","2","4884"
"2022","Junio     ","ICE","CAÑAS-BEBEDERO","1","5.05","5.199999999999999","","","1","1","","0.15","2","4884"
"2022","Junio     ","ICE","CAHUITA-COSTANERA","3","1.31","0.66","","","1","","2","","3","7065"
"2022","Junio     ","ICE","CAHUITA-COSTANERA","2","5.6499999999999995","3.8","","","1","","2","","3","7065"
"2022","Junio     ","ICE","CAHUITA-COSTANERA","1","5.6499999999999995","3.8","","","1","","2","","3","7065"
"2022","Junio     ","ICE","CAHUITA-BRIBRI","3","4.619999999999999","4.819999999999999","","","10","1","1","0.25","12","7972"
"2022","Junio     ","ICE","CAHUITA-BRIBRI","2","11.68","8.39","","","10","1","1","0.25","12","7972"
"2022","Junio     ","ICE","CAHUITA-BRIBRI","1","11.68","8.39","","","10","1","1","0.25","12","7972"
"2022","Junio     ","ICE","CACHI-POSTE 70","3","2.0700000000000003","1.21","","","1","","","","1","3293"
"2022","Junio     ","ICE","CACHI-POSTE 70","2","2.62","1.76","","","1","","","","1","3293"
"2022","Junio     ","ICE","CACHI-POSTE 70","1","2.62","1.76","","","1","","","","1","3293"
"2022","Junio     ","ICE","CACHI-PEJIVAYE","3","0.47000000000000003","0.22999999999999998","","","1","","","","1","3190"
"2022","Junio     ","Coopeguanacaste","GUAYABAL-NICOYA","3","0.09741521847536959","0.05823818923960461","0.09648059489849796","0.17977531275178785","3","","","","3","10921"
"2022","Junio     ","Coopeguanacaste","GUAYABAL-PINILLA","1","3.276199763345413","2.9301942848186475","3.3599725879603826","4.265501940290336","4","1","","0.16666666666666666","5","1651"
"2022","Junio     ","Coopeguanacaste","GUAYABAL-PINILLA","2","3.109533096678747","1.9301942848186449","2.359972587960383","4.09883527362367","4","","","","4","1651"
"2022","Junio     ","Coopeguanacaste","GUAYABAL-PINILLA","3","0.17994380480912445","0.1374477418973427","0.20298819408809302","0.4885765031660552","4","","","","4","1651"
"2022","Junio     ","Coopeguanacaste","SANTA RITA-PAQUERA","1","1.827857785413328","3.7488336621689022","2.9311117191131206","1.8056302591592481","5","1","","0.11666666666666667","6","8662"
"2022","Junio     ","Coopeguanacaste","SANTA RITA-HOJANCHA","3","0.1353210237353351","0.06689182458922871","0.07618697176522252","0.1331950733040135","1","","","","1","9688"
"2022","Junio     ","Coopeguanacaste","SANTA RITA-HOJANCHA","2","2.159874894231469","1.7117415687617747","1.9943991804346064","2.931849995404499","1","","","","1","9688"
"2022","Junio     ","Coopeguanacaste","SANTA RITA-HOJANCHA","1","2.2765415608981363","2.7117415687617736","2.9943991804346","3.0485166620711652","1","1","","0.11666666666666667","2","9688"
"2022","Junio     ","Coopeguanacaste","NUEVO COLON-POTRERO","3","0.8146031930110833","1.1737195812574464","1.1814023228553636","0.9410778957238791","2","","","","2","2849"
